SpMax_A,VE1_A,AATS8dv,AATS8s,AATS2i,ATSC1dv,ATSC8d,ATSC0p,ATSC0i,MATS1c,MATS2s,MATS3s,MATS6s,MATS7s,MATS8s,GATS4c,GATS1dv,GATS5dv,GATS7dv,GATS6d,GATS7d,GATS2s,GATS3s,GATS2v,GATS3v,GATS1p,GATS6p,GATS3i,GATS6i,GATS8i,BCUTc-1h,BCUTd-1l,BCUTs-1h,RPCG,Xch-5d,Xch-7d,Xc-5d,Xc-5dv,Xc-6dv,AXp-1d,SdssC,SaasC,SaaaC,SssssC,SsNH2,SssNH,SsOH,SssO,SdS,SddssS,MAXaaCH,AETA_beta_s,AETA_eta_L,AETA_eta_F,ETA_epsilon_5,IC1,IC2,CIC2,ZMIC1,PEOE_VSA1,PEOE_VSA2,PEOE_VSA9,SlogP_VSA1,SlogP_VSA2,SlogP_VSA10,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA6,EState_VSA9,VSA_EState3,VSA_EState7,VSA_EState8,MDEC-33,TopoPSA(NO),GGI3,GGI5,GGI6,GGI7,GGI8,GGI9,JGI2,JGI5,FPSA3,RPCS,Mor02m,Mor03m,Mor06m,Mor08m,Mor11m,Mor13m,Mor16m,Mor23m,XLOGP3,Silicos-IT_Log_P,ESOL_Log_S,ESOL_Solubility_(mg/ml),Ali_Log_S,Ali_Solubility_(mg/ml),Silicos-IT_Solubility_(mg/ml),SpDiam_A,AATS5d,AATS7s,AATS1i,AATS3i,AATS4i,AATS6i,ATSC8dv,ATSC1d,ATSC7d,AATSC0v,GATS2c,GATS3c,GATS8c,GATS3dv,GATS4dv,GATS6dv,GATS8dv,GATS1d,GATS2d,GATS5d,GATS4s,GATS6s,GATS1v,GATS5p,GATS7p,GATS1i,GATS2i,GATS4i,GATS5i,GATS7i,RNCG,Xc-3dv,AXp-0d,SdO,SssS,SaaS,AETA_alpha,AETA_beta_ns_d,ETA_dAlpha_B,ETA_dEpsilon_D,CIC1,ZMIC2,PEOE_VSA4,PEOE_VSA6,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA9,SlogP_VSA3,SlogP_VSA4,EState_VSA4,EState_VSA5,VSA_EState9,AMID_C,JGI4,RNCS,Mor26m,Mor30m,Mor31m,MOMI-Z,MLOGP,pIC50
2.527110816,3.91853569,2.0625,2.75,151.9787193,45.17387755,6.515102041,8.17409519,78.85408391,-0.4228638672,0.04183598966,-0.01425334387,-0.06081792629,0.05973679281,0.07958636779,1.206984043,0.4249264197,1.120447178,0.8096902412,1.061273738,0.7725448536,0.5427486526,0.8843567138,0.9457576622,0.8746388521,0.9634130939,1.141880874,0.936689158,0.8590237592,1.044476001,0.3855490636,0.9938455052,8.001917432,0.0919280896,0.1964185503,0.7658042757,0.2823601614,0.09033189192,0.0,0.4302708267,0.0,4.642417695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.963375378,0.6666666667,0.2108470318,0.9229015471,0.8102040816,3.324675604,4.396383461,0.7328995558,41.52895262,4.567099648,4.983978521,11.38785599,0.0,14.53505669,4.390415048,0.0,5.817220841,0.0,6.196843572,4.983978521,0.0,3.869334425,0.9601951058,5.999228805,30.71,1.381944444,0.5980555556,0.2719274376,0.2777777778,0.1128826531,0.03,0.06535947712,0.01868923611,0.0372212318,86.08727851,18.49914231,-2.600537474,0.5033369668,-1.640075804,0.1966631146,-1.14461265,0.2915168367,-0.3662594047,2.76,4.0,-3.78,0.0466,-3.06,0.243,0.000185,4.91931379510321,3.1385996005342953,1.884576473116062,143.0230814996749,157.98304493080988,159.40738480808537,159.13764354447864,-86.52617638200113,5.3968248444441045,-7.107222246640691,51.18997230343956,1.3341984394960897,1.055476975724972,0.8351829189568519,1.098265830236624,1.075546560864218,0.9829516884279065,0.8955973898694762,0.736126172911006,0.9942438295190316,1.1859826674153113,0.8333824012409923,1.2698864000191104,0.852126671680566,1.1557268886846264,1.123965501619734,1.210625486247915,1.1598526623107324,0.9000959202578266,1.047585619320897,0.9770058458471964,0.20167648738299895,0.8089238153461696,0.687334694433615,6.097373803685092,0.536131053041526,0.6456540783363793,0.48174389597288814,0.015324573829566288,0.012369514215654256,0.030231198490059282,2.0824047084660258,29.89709766931777,2.605232725545111,49.28581574666886,7.344455581485776,16.62535265519318,5.663122056942522,33.994195208673005,8.560791319123807,8.750810242003512,36.79199566691756,7.628224395003592,0.2833413479068512,1.5655054228641174,0.04563393279063345,55.33063421512564,-0.2250361865899311,0.006822812493105623,-0.031255109502895645,2939.725746979163,1.9620279082032202,7.089067955680362
2.418348561,4.527285573,5.5,3.131944444,152.5881706,40.82825485,2.166204986,8.419409241,87.72633947,-0.3165637934,-0.005322717866,-0.0550498599,-0.1596333436,-0.08847060717,0.03029072186,0.9596611193,0.4664466169,1.087827353,1.041625441,0.8626179245,0.9457713261,0.6336425488,0.9586056398,0.8807830904,1.068976292,0.8730475963,1.019204351,1.086602749,1.057844257,0.8847663519,0.4231673,0.9929434621,8.001917991,0.1061151607,0.1178511302,0.6300052608,0.3003491901,0.06856204604,0.0,0.433463331,0.0,3.419935579,1.594080148,0.0,0.0,3.303553949,0.0,0.0,0.0,0.0,1.855023673,0.65625,0.1797893311,1.046210731,0.789010989,3.680851855,4.662015342,0.5859121712,41.84263589,5.316788604,15.06663885,17.57815784,5.316788604,20.16532066,15.7651876,0.0,5.817220841,11.25737949,30.72326485,0.0,10.22480294,5.035625475,1.92756137,8.191064404,66.49,1.5,0.4894444444,0.373968254,0.2395833333,0.1597222222,0.14,0.0701754386,0.01631481481,0.04344486468,93.241117,21.66864452,-2.518341863,0.9183896586,-2.054199607,0.6497819196,-1.537976239,0.06764118773,-0.7864226082,3.17,4.06,-4.27,0.0173,-4.24,0.0185,4.04e-06,4.855793569204006,3.581825908783427,2.3115645377772625,143.00065740138913,158.25546592938642,154.3614378532755,158.18391166724422,-60.12419003948588,9.766338809375984,-20.983447039182273,52.85192025931241,1.0306717160897911,1.185065098320129,0.9562438234878106,1.1578592947466937,1.0778382519704035,1.1533056964478647,0.8822868410089302,0.6313108470323671,1.0103279256402364,1.1936329846540312,1.1263268720842705,0.9788761340912753,0.8222544737366276,1.0156533808240966,0.8060915475689621,0.875772122065098,1.1851852239705296,1.1119769335649317,1.15888325789911,0.9210490107192952,0.1313628041579665,0.7433259118335545,0.6925702591146743,2.37168386515576,0.7418877280429319,1.1811949220553004,0.49389778479869545,0.021229410539421397,0.022637632408235363,0.0270598324172603,2.103690760999524,32.40751207564163,7.990188110175557,15.104483969033382,8.457933860750224,20.108641689244546,3.988829761923407,23.63120228057272,2.012708653755346,-1.248897458922638,21.971560224521312,14.31209516405185,0.4430288362573518,1.4960856362979127,0.04111640353773699,88.08995218241583,-0.26871534546470016,0.5176168594234503,-0.10756337377062614,569.0518486775813,1.0899323863632822,6.095338100765323
2.552503364,4.315870367,1.518867925,2.103773585,150.3015832,68.0,-3.988101677,9.796095294,70.46088527,-0.1579593435,0.1008498263,-0.0205579403,-0.1438774246,-0.1149674493,-0.1687122771,0.946698179,0.4289361702,1.138762887,1.244444444,1.223217783,1.195443144,0.785786061,1.104257607,0.8769878325,0.8317004632,0.9300029417,1.020129884,0.8977058897,1.053462672,1.004087094,0.3921606982,0.9938453721,3.042116129,0.08575461263,0.1964185503,0.9435396782,0.3957624643,0.130682846,0.0,0.424471141,0.0,6.6663496,2.183056868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.142986111,0.65,0.2154797521,0.9715611415,0.764,3.337577835,4.507432778,0.9188319768,48.1683072,0.0,14.64975998,11.21062871,0.0,19.74844179,0.0,0.0,0.0,0.0,0.0,10.08266033,6.087184902,4.105956633,3.00589598,11.24058363,43.6,1.756944444,0.7227777778,0.5251247166,0.2699829932,0.1529273747,0.056875,0.06349206349,0.01642676768,0.03537220343,42.97436968,16.01795003,-3.59250047,0.5956794032,-2.325863493,0.4773252552,-1.23705933,0.2335962204,-0.6117195274,3.52,4.52,-4.57,0.00877,-4.12,0.0248,8.85e-06,4.880012233959296,3.4662988637690626,2.3104324722788254,147.45458702831652,155.49989628597092,157.93455940474803,160.67812189630308,-17.82670332558844,14.045562167681098,-13.416153466739544,46.20414326590688,1.1407020181998515,0.9544590027120831,0.8450400642449305,1.0380699831370326,1.0655273016243187,0.8362973809480921,0.877801011757855,0.658324838025904,0.9056948377859076,1.0696553684175598,1.0950572777902,0.6050388635896513,0.8267441477370059,0.8194408552799711,1.1553908153304402,1.2278215487791706,1.1898923997104092,1.0537600252082384,1.057983156973946,0.9390749194307623,0.23836556014171728,0.7724332214366111,0.6800928585381495,6.526305063349396,-0.12902126312867945,2.1271049567387377,0.47652875492405533,0.04764869187738312,0.029549087610723487,0.017726311232681403,2.0590395055992277,26.188718909661304,9.772883943851742,25.883545157998064,8.78288282068469,15.631807200354771,1.9084042532293988,5.119693814541041,2.9245339748222263,6.1762177813669865,47.20223745756505,11.968508044664054,-0.9914718006414327,1.5731563219367957,0.03792817508486388,41.88040453578469,-0.12567206583484714,0.17812113250917488,0.047106968046754044,2065.847052992193,2.893896059940556,7.041574036778259
2.563009046,3.97468675,0.8723404255,2.053191489,152.8831113,62.7175,4.76,9.074659656,65.14978961,-0.1082221707,0.1116246516,-0.1249278601,-0.1817782041,-0.09536397719,-0.1237456674,0.773770832,0.485306479,1.458008505,1.025217316,1.412337662,0.9722866419,0.7953339309,1.025414728,0.8188232486,1.200282581,1.018947238,1.125551827,1.224608521,1.02214368,0.9275252516,0.3821257475,0.9929025382,3.04576716,0.09101639843,0.1619007535,0.9164861012,0.2823601614,0.0940067503,0.0,0.4255903909,0.0,5.559675454,0.0,0.2567064673,0.0,0.0,0.0,0.0,0.0,0.0,2.051203704,0.6477272727,0.227453123,0.8663835249,0.7727272727,3.401205059,4.393942708,0.927985387,38.22060452,0.0,14.64975998,5.693927995,0.0,19.74844179,0.0,0.0,5.414990469,0.0,0.0,5.098681808,4.866736111,6.52175426,5.531894054,6.083643419,43.6,2.236111111,0.9452777778,0.4531972789,0.3159722222,0.1471403376,0.03125,0.06006006006,0.02700793651,0.03692078576,68.52147249,19.00197491,-3.115823545,0.3201963989,-1.993442636,0.4980250961,-0.8177444827,0.08417820048,-0.5280513279,2.61,3.59,-3.72,0.0548,-3.18,0.194,0.000151,4.964767774778997,3.5555587884567035,2.491710605785874,144.0797100170313,155.023617579732,157.6866707343367,158.74867554855214,-2.843945710232143,14.544688889523476,-3.6344310316167707,48.91777467754117,1.1742402387836024,0.7515726281687543,0.8456162954706735,0.9201646146889614,1.0093915754677762,1.2851933918753273,0.860760777280782,0.7398461773237017,1.1124243476629558,1.278939930442281,0.6667032209446986,1.4742434364273986,0.9074666834425283,0.9049316118230385,1.189974983778964,1.2230167905619616,1.2283737530023418,1.0565635899537669,0.9643959233187356,1.0341733214067836,0.20317213450821522,1.1287091756247039,0.6892047803016551,11.07306602699827,-0.25212233346121393,0.967624267541247,0.4654160499133068,0.003497414624879895,0.03283222620901144,0.04630925390059189,1.7820312294961824,31.02863159105292,6.533445389709075,30.062467490395107,3.726729845053801,15.975905881099866,0.7890304209565768,31.291197623636727,7.4290464251466215,13.65163670870118,84.46719292673946,3.215697107185663,0.6074935138201736,1.5763284126443209,0.03629171947408755,135.14243860281317,-0.40549978354187155,0.29469745639676626,-0.02438316831059728,2296.7011918184476,1.6771447031636457,8.335446557554134
2.476126138,4.307658617,3.263157895,3.025584795,154.6383206,47.89196676,-1.078947368,8.465780746,59.76689792,-0.4695687665,-0.07414343362,0.0196813925,0.03569564485,-0.06026509095,0.08178393973,0.9115029788,0.5200945062,0.9630136986,0.987061079,1.109748901,1.144404839,0.968743518,0.6890571562,0.8009843574,0.9495464727,1.073960149,0.9079323605,1.001314696,0.8397775255,0.9919997428,0.4922683932,0.9878630511,6.002696239,0.1014342432,0.2140761751,0.7687369204,0.2749716524,0.06274916425,0.0,0.4323659516,0.0,5.22627202,0.0,0.0,0.0,0.0,9.437722243,10.78429623,0.0,0.0,1.939435049,0.6956521739,0.2028115871,0.969029679,0.8291666667,3.647592147,4.504120605,0.7438069081,40.48835247,14.5802533,4.567099648,17.98819623,9.473725908,26.43452639,0.0,0.0,13.39982427,17.26784433,6.196843572,9.473725908,9.437722243,1.802462207,2.039260447,6.292631564,69.4,1.479166667,0.6077777778,0.5029024943,0.3446003401,0.1753826531,0.09594135802,0.06606606607,0.01899305556,0.05545467335,96.88379544,22.7555036,-2.756712691,1.042075348,-1.843822904,0.250310337,-1.559419268,0.489061437,-0.5967792027,1.66,2.69,-3.15,0.218,-2.73,0.574,0.00291,4.948615530270392,3.1293377634253208,2.8391464788171548,145.56519763555974,153.07043240660107,155.69401453511009,159.88072411155835,1.2075044040414369,4.921123806779123,-12.756331087014011,46.95300406188023,0.8778865678861155,0.9983902898165739,0.9560219645307314,1.0330104737197885,1.1441842957706847,1.1896873468277354,0.8772252053196494,0.6544665535540227,0.8974114471049232,1.082010071895944,0.8901350007932032,0.8964020396852135,0.8560856168792397,0.9364258771209815,1.2251816918555647,1.027172122779346,1.1241156721085614,1.0852212136012611,1.2090772646067969,0.8737799768510308,0.1490317263407518,0.7877883747324116,0.6913183371137297,0.6765485226486523,0.08301888228577431,0.6718745006506893,0.4865195865256455,-0.02683179752660172,0.018528206471608546,0.008817406613941429,1.6700623445550902,33.187480332769475,9.587178048895936,20.39818547919652,2.113914851794751,25.89605092242259,4.561118585840363,35.90102713548241,5.702372995656701,1.264089441866151,69.40029822641993,13.726849748049574,-0.04169397070279779,1.5164476038875574,0.04301954930183866,30.66629991638161,-0.2782573130721513,0.45354995869166226,-0.5271497618199052,2569.669271618467,1.466257947715345,6.862763406499984
2.480193002,4.586890084,4.578125,2.944878472,152.4611344,68.93877551,-9.280612245,12.49979577,89.5251863,-0.5627624379,0.1285192648,-0.03219729389,-0.100189963,-0.06546038811,0.137364902,1.131142272,0.4959842605,0.9118320231,1.021207835,0.9322630015,1.082675416,0.5929535324,0.9062089276,0.9025015269,0.9624173122,0.9740275837,0.9801562007,1.023943634,1.07771726,0.9168708543,0.492430763,0.9729223297,7.008276949,0.07780668145,0.2140761751,0.8314383804,0.441638319,0.0822774992,0.0,0.4351807591,-0.4667503885,7.683665223,0.0,0.0,5.392922264,3.297285735,0.0,11.00740324,0.0,0.0,2.0082421,0.6666666667,0.2070298978,1.110303342,0.772972973,3.790071227,4.879244771,0.9281101509,55.90945696,25.50816051,9.778515705,23.62654039,20.52418199,27.6520576,5.687386275,5.907179729,6.792942306,17.85771973,18.19910121,25.17535043,3.297285735,0.8392368216,2.71473507,12.63363653,115.15,1.854166667,0.91,0.614829932,0.6163548753,0.2711404006,0.3040740741,0.0641025641,0.01895833333,0.0520649928,112.641759,33.87046942,-2.97223218,0.3883174139,-3.029973773,0.6388148764,-2.035365191,0.3217029824,-0.8920864797,3.39,4.55,-4.77,0.00756,-5.49,0.00144,5.7e-07,4.988632709121584,2.9763618496264606,2.4573791047308733,146.703948689848,155.12866538940875,157.94289660174044,159.09898447983548,-44.83393169425686,12.790362675006786,-16.27288723033908,45.6667456466835,1.3884623366296176,1.101822305197881,0.9598090238422736,1.079884923829686,1.18045251619861,0.9802441120443998,1.1178460306111697,0.7358207155074707,1.1416250576023759,1.0928390964857027,1.0547297716157369,1.0124287059410195,0.7574919080857342,1.0131181385203631,0.9536797855288836,1.1421169461552223,1.0473505715949711,1.1417846082761733,1.0696800199064127,0.9451167083806318,0.170807660573952,0.803473456139613,0.6785379495703363,0.5270132341845075,0.16157472506663825,1.5414221840967413,0.48472294883649114,0.005527326543440526,0.020273686326768948,0.022569052497340432,1.8852488598932025,27.9066814679546,8.527101962435797,16.58487790994272,14.817265174450899,12.82509911232309,3.139932854195308,8.81463048591818,6.848227206766039,14.697890902301353,53.70604772124678,-3.6558992299819293,1.3709874679246705,1.657703661907552,0.05042184290712338,59.4215349293522,-0.26768812165385103,0.11763697526383507,-0.31534132992492864,2126.165383457047,1.747708903883963,7.512249231340343
2.477060554,4.55375734,4.002754821,2.510611162,149.1351734,55.21767335,-2.418298327,14.56069274,90.53946722,-0.2936794216,0.03332377926,-0.131192273,-0.06324566243,0.04765776808,-0.03900778358,0.9946692519,0.5574821448,1.067087958,1.10744738,1.11814346,1.146050842,0.8705084129,1.231232826,0.8992425181,1.001063623,0.7754378555,0.9574191359,1.031289432,1.069308754,1.018692888,0.3939741536,0.97795332,3.042251609,0.08314916212,0.09622504486,0.76403551,0.2749716524,0.0761440227,0.0,0.4348055467,0.6914008228,5.665961891,2.050257213,0.0,0.0,3.278671527,0.0,0.0,5.592154799,0.0,2.14238502,0.6328125,0.1909160923,1.128120484,0.7565656566,3.330305299,4.541871326,1.186049129,66.28150465,5.316788604,14.64975998,17.75538512,5.316788604,24.73694389,5.687386275,0.0,0.0,11.53325851,0.0,22.30053377,9.234660776,3.845900763,2.457289893,9.281050037,55.63,1.972222222,0.9380555556,0.7413151927,0.474029195,0.4323664651,0.264066358,0.05333333333,0.01995862884,0.03659415862,123.9834392,29.21025187,-3.654762739,1.043954375,-2.823323178,0.8920937705,-1.57010282,0.4439985212,-0.9255412724,4.76,5.89,-5.77,0.000744,-6.33,0.000202,7.28e-08,4.832855059314818,3.215177137906035,1.9056504827257985,147.93957116722802,156.05791199283476,152.37942285936077,156.71473432508853,-34.356611346199415,3.9769462404555833,-1.197461491826152,48.80924480986714,0.9516452453803779,1.1846387325344088,0.9713673667214415,1.1442770611248272,0.9511352550091564,1.1690684568448517,1.0737189609400022,0.5879173944284412,1.2497061308858137,1.1184186376872183,1.3003533238835332,1.186076375708595,0.8312447047269461,0.9796660774170592,1.0806914996660897,1.0296687667014843,1.120033284293047,1.082208631712576,1.0183312470252872,1.1143382792255696,0.24805103330430525,1.3297800098893848,0.6928183732422672,1.2515892500010222,-0.0424173220457799,0.21770156038548527,0.4707021537224089,-0.0022246624438458096,0.027237151751633774,0.017992112489901575,1.7178378044643021,30.318227482918047,3.449983410791389,36.956692764953615,5.843290195727551,14.728176752271622,-0.1186212523586585,13.677534122550897,-6.923096481099769,4.0498608523849455,30.82773468703462,10.374803141380479,1.104521674586726,1.5071347328412072,0.04127115676942042,51.96067497134838,-0.40049204607839234,0.11746872690789481,0.0935238803525257,2256.3732423113693,1.9836611625470422,5.923150426371845
2.494406727,4.663273992,4.691823899,2.717854647,153.1404212,78.24017778,-8.8896,13.38619907,91.41802687,-0.4844041943,0.2145805591,-0.2139974017,-0.008974729827,-0.005725965057,0.1022509825,1.13889084,0.4508367323,1.00481836,1.033665214,1.060818012,1.183046766,0.6970448018,1.339540017,0.8582738199,0.9004742814,0.8037819952,0.9629516257,0.9741322803,0.915238521,1.116735331,0.4051420736,0.9779546579,3.056926202,0.09640490851,0.1924500897,0.9589140635,0.3928227826,0.1048899075,0.0,0.430390951,0.4775493932,5.966691916,0.773970837,0.0,0.0,3.23105274,0.0,0.0,5.623994668,0.0,1.995478553,0.6612903226,0.1898077959,1.128287389,0.7833333333,3.528884071,4.469275071,1.174581119,58.80840139,5.316788604,4.983978521,5.693927995,5.316788604,34.47495837,5.687386275,0.0,0.0,5.112436885,9.197200829,17.31655525,12.85752695,3.822101101,3.84055231,9.431850681,72.93,2.138888889,1.021388889,0.7103854875,0.6545493197,0.4041635173,0.2540740741,0.06222222222,0.02173167849,0.036288624,46.31322926,26.89399843,-4.395171922,1.327077629,-1.96020287,0.9591755066,-1.686407753,0.470344588,-1.184293635,3.98,3.88,-5.28,0.00225,-5.89,0.000552,7.03e-06,4.827818910039225,3.5061176412986623,3.0451133470059806,146.13016043094473,157.87034395837247,159.4226809857684,157.69267931309014,-26.333229165825607,12.150739820984331,-4.678767059857488,50.245831969101886,1.4090013690353091,0.9425471159711567,0.7616813844211401,1.0236654482801542,1.0695264050079096,1.2294931764453025,0.802676497441691,0.6955319351583021,1.156890777884073,1.0957954916498374,1.1540146088321566,0.434657313231273,0.7998861579010865,1.0504594727152032,1.1496949787783592,1.1840884462187586,1.0679271267958912,1.1420754807113043,1.0787221020127686,1.059973278368601,0.20266792872937067,0.4805822421802336,0.6913982994613671,-0.15802355893217834,-0.36470550191743173,-0.4699443618958486,0.4711795508400823,0.037746822287752044,0.012291060240553956,-0.0017038124354134682,2.133053558683335,24.33023590900548,7.467830207637572,21.45557055610182,3.9009563245432277,27.678742214248047,6.085237782119601,27.066420913325103,4.646510043568758,11.211725389901794,37.74460816437353,-2.719577402054825,1.606655661463624,1.711392745116653,0.050826892562637456,207.25585583481916,0.18013762355377377,0.2322870837986304,-0.38388187293766696,2145.3953800434606,2.49042927356743,5.7466026461135975
2.552718635,4.326264007,1.728132388,2.06372034,149.4188314,50.25012346,5.42875,9.584847878,65.60265166,-0.1502764812,0.004763536874,0.05717774971,-0.1325867755,-0.1440710271,-0.07377839021,0.888166876,0.4712662163,1.177211641,1.093058694,1.206160698,0.8961327258,0.8742370107,0.9508021386,0.858382155,0.8363942711,0.8152069043,1.035424195,0.8959541393,1.07738158,0.8983612049,0.3960847131,0.9938452717,3.043349741,0.08768493759,0.1964185503,0.9194189142,0.3957624643,0.130682846,0.0,0.424471141,0.0,6.136949563,1.987684188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.068304989,0.66,0.2113157481,0.9935344838,0.7914285714,3.460791296,4.530640984,0.7912871114,47.47398461,0.0,14.64975998,11.21062871,0.0,19.74844179,0.0,0.0,0.0,5.022633314,0.0,16.6996217,6.655631904,5.821884846,0.9623126627,11.16762853,43.6,1.756944444,0.8616666667,0.4654875283,0.2864583333,0.1922398589,0.08719135802,0.06349206349,0.01958333333,0.03383827013,40.95066864,20.91628169,-3.466438347,1.174729796,-2.253214635,0.8527539175,-0.8569279151,0.5892145896,-0.6528183174,3.74,4.63,-4.84,0.00506,-4.35,0.0156,5.72e-06,4.884224688612612,3.8680932549689633,2.856180024152771,150.1678107659124,156.76452994370985,156.8900175252043,160.09512733018627,-30.374569773201138,11.965803947702211,-14.90870033256081,50.47683908076547,1.062382443264251,1.1229805816388545,0.6575146842190054,1.2012596202035066,1.0179860126709903,0.904239782509727,0.9452819982417013,0.7254404502084837,1.103265996351127,1.2620166245153968,0.9072013199609245,0.7804241857732621,0.873206838568212,1.1134675215755412,1.155305611551693,1.229705257814277,1.0737185964939848,1.064427956768633,0.9743788098497688,0.7504808692481892,0.144558683884186,0.917659895848898,0.6800543965427625,11.701607016960995,0.6596100643663649,1.0416069121811933,0.490964016841535,0.016747742887249596,0.026821420996882495,0.030886624790658027,2.3993751432510404,32.44148714451832,-0.2427725648968284,19.743481737366306,-2.094465972114783,18.354245467972323,3.1022120882734203,28.906053555876515,10.373539991942806,2.0562381512241608,57.94929970108065,7.651443820399098,-0.6293143377634056,1.5794164995520803,0.04383205207576732,18.02086872035776,-0.6472170615558483,0.4591020101202208,-0.6685699242276426,2300.4420122769607,1.4526774129622186,6.368878934877799
2.437605773,4.66066248,4.752941176,2.795424837,154.7717297,50.22782174,1.181591004,10.55257545,86.34768626,-0.2487043915,-0.0914104195,-0.01451031568,-0.004694848679,0.01920208799,0.03022802708,0.7691092515,0.5481545673,1.019892544,0.9997323484,1.065833968,0.9841420118,0.9745405097,0.9319413373,0.8164755762,0.9926046518,0.9806167886,1.036562597,1.01544575,0.979812856,1.036249661,0.3935568808,0.993907053,3.059652532,0.0883659783,0.1178511302,0.6145553104,0.3583049857,0.09538903167,0.0,0.4345879289,0.0,6.288762401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.045277778,0.6833333333,0.1873277498,1.102983262,0.7774193548,3.407992571,4.757240203,0.8574696414,55.72189388,9.799819462,15.06663885,11.38785599,4.899909731,37.09688089,5.817862778,0.0,0.0,0.0,12.39368714,0.0,7.348739601,15.19815764,0.0,6.807079415,73.83,1.243055556,0.91,0.5802721088,0.298646542,0.1892321744,0.149058642,0.0756501182,0.02166666667,0.04970799461,298.0058324,27.77385297,-3.768119152,1.764150134,-2.032212995,0.6981597092,-1.376905364,0.3805883555,-0.9277105725,2.11,3.15,-4.06,0.0343,-3.36,0.171,3.04e-06,4.899526577910068,3.161517229142647,3.0202610038914557,146.57554378857714,155.81283268248632,157.31995407808444,160.08328811884047,8.334376095793534,5.401553476542584,-7.0840073719327386,49.31345771368124,1.0189355546220094,1.2096298373248275,1.0275365069147018,0.9621268812583186,1.1315733721802301,0.9903444312170073,0.8673949124182135,0.602588266117819,1.2694323996698798,1.0084579987712552,0.8790089895050017,0.929923024883679,0.8442705996075865,1.0316741108290144,1.111521008102035,1.0176490129748168,1.2735249110922686,0.9765689078976981,1.1058197131991763,0.8550288374225133,0.15219199288613505,0.8102013794153832,0.6762422032324834,-1.0484762118842048,-0.23883032457272707,0.07605965209784271,0.46264963200222875,0.03516608550976355,0.017344249017101795,0.02256200020175323,2.116142078910226,32.23341203652552,5.103350362049862,31.333835554529685,0.5827477504143816,28.254042398213258,4.222978342679532,46.0531583706326,3.045576196018118,12.419146377942122,52.18142663289993,16.175799566509042,1.5709594721830524,1.5396497887357528,0.03388468838394122,94.62255474303986,-0.01659228435721047,0.31922516387304245,0.2184267444658206,2030.566329515087,2.9203316078965633,8.105063024566153
2.483411652,4.393808153,3.562893082,2.681924062,154.2276852,77.11964444,0.64,16.53343108,87.60305908,-0.7008538981,0.1896735487,-0.08367652155,-0.2872624304,-0.02160500537,0.1345777112,1.550341126,0.4824266486,1.051438922,0.8702610992,0.9941567927,1.011822194,0.5547851391,0.9202554229,0.8227166055,0.9939359603,0.8683693513,1.068963662,0.9859865197,1.038972412,1.058681143,0.4970324126,0.9778352414,7.008274083,0.1593530798,0.3319273053,0.7727998196,0.2749716524,0.1110709264,0.0,0.4372251137,-0.4496550203,5.098502487,2.078707411,0.0,0.0,2.748639771,0.0,5.166581773,0.0,0.0,2.095819701,0.6637931034,0.2493492075,0.8783752167,0.8053763441,3.995408502,4.98346519,0.6603910002,41.32233598,15.03763008,0.0,34.57272627,5.316788604,32.63603612,4.794537184,6.093240071,12.46266245,12.43128646,22.67357176,9.720841475,5.589628353,-0.4496550203,6.579727681,10.96278745,92.79,1.576388889,0.6772222222,0.6370068027,0.5555909864,0.2849899219,0.2747067901,0.06913580247,0.01612433862,0.04204644374,45.51141314,27.62088631,-4.146173779,1.274116356,-2.292082459,0.7978136875,-0.6694976907,0.9271708632,-0.9394304109,4.19,6.25,-5.09,0.0035,-7.03,3.96e-05,1.71e-05,4.868690682481524,3.381746149111281,2.9122296501468172,148.9801310756059,154.2283454842191,160.67120259239636,162.10474075748942,-63.93887148901143,13.822812259859331,-14.700905501572247,45.79089251541255,0.8599553074333756,1.1535389219997607,0.7699750176497935,1.077895518490563,1.0551123522120296,1.2336060184096027,1.110238784208637,0.650538460606704,1.1341506682679618,1.0398783215646457,1.1735193901815926,0.9818836603932045,0.9153761668010316,1.1007481287999843,0.9994949404186991,0.9837507337768562,1.1821541790884367,1.0534063850258015,1.0360363480526014,1.2129068863026584,0.2114613933702763,0.7616063622629359,0.6799255859648023,0.09635621446408704,-0.1028400389725287,2.837197106914104,0.48684724109635297,0.020559652033990523,0.01887482697983436,0.026075774404486544,1.4196520910801929,30.04562688302435,0.12337376008911605,7.510316237203467,2.0091608794515112,14.01382580656185,1.2258611079937751,31.05202999065382,8.544253568510053,7.38945177899959,41.69198804853703,8.20927320319537,0.3916382739611673,1.6477277930055827,0.0419760219299333,2.846143817129807,-0.09828855171296272,0.3211562696615327,-0.07970142747307302,3286.0474018734612,2.5108269132826697,7.221295561306081
